id,winners,losers
NA1_5378420955,"Yorick_Top,Ekko_Jungle,Zed_Mid,Kaisa_ADC,Lulu_Support","Singed_Top,Volibear_Jungle,Lux_Mid,Senna_ADC,Rell_Support"
NA1_5381471503,"Sion_Top,Blitzcrank_Jungle,Viego_Mid,Hwei_ADC,Katarina_Support","Poppy_Top,Kalista_Jungle,Alistar_Mid,Skarner_ADC,Lux_Support"
NA1_5378345414,"Yone_Top,Taliyah_Jungle,Viktor_Mid,Kalista_ADC,Teemo_Support","Renata_Top,Zed_Jungle,Malphite_Mid,Ahri_ADC,Jhin_Support"
NA1_5367067259,"Aatrox_Top,Talon_Jungle,Ekko_Mid,Senna_ADC,Zyra_Support","KSante_Top,Poppy_Jungle,Diana_Mid,Ashe_ADC,Rell_Support"
NA1_5381738903,"Sett_Top,Zyra_Jungle,Syndra_Mid,Xayah_ADC,Nautilus_Support","KSante_Top,Graves_Jungle,Morgana_Mid,Kaisa_ADC,Renata_Support"
NA1_5382049160,"Janna_Top,Vi_Jungle,Ashe_Mid,Ornn_ADC,Karthus_Support","Irelia_Top,Varus_Jungle,MissFortune_Mid,Kayn_ADC,Orianna_Support"
NA1_5366935060,"Ambessa_Top,Jax_Jungle,Mel_Mid,Kaisa_ADC,Thresh_Support","Gragas_Top,Nautilus_Jungle,Akshan_Mid,Kalista_ADC,Soraka_Support"
NA1_5381145209,"Chogath_Top,Graves_Jungle,Veigar_Mid,Ashe_ADC,Milio_Support","Sett_Top,Diana_Jungle,Yone_Mid,Jinx_ADC,Rakan_Support"
NA1_5375744790,"KSante_Top,LeeSin_Jungle,Diana_Mid,Varus_ADC,Soraka_Support","Kayle_Top,Hecarim_Jungle,Olaf_Mid,Ezreal_ADC,Shaco_Support"
NA1_5381641100,"Ryze_Top,Diana_Jungle,Syndra_Mid,Xayah_ADC,Varus_Support","Smolder_Top,Morgana_Jungle,Ashe_Mid,Lux_ADC,Khazix_Support"
NA1_5373061117,"Riven_Top,LeeSin_Jungle,Cassiopeia_Mid,Lucian_ADC,Zilean_Support","Irelia_Top,Nocturne_Jungle,Viktor_Mid,Ezreal_ADC,Twitch_Support"
NA1_5379586921,"Quinn_Top,Diana_Jungle,Zoe_Mid,Ashe_ADC,Janna_Support","Aatrox_Top,Jax_Jungle,Ryze_Mid,Brand_ADC,Bard_Support"
NA1_5371350370,"Renekton_Top,Elise_Jungle,Mordekaiser_Mid,Smolder_ADC,Pyke_Support","Ambessa_Top,Ekko_Jungle,Yone_Mid,Lucian_ADC,Leona_Support"
NA1_5381538257,"Nidalee_Top,Blitzcrank_Jungle,Lux_Mid,Lulu_ADC,Kalista_Support","Caitlyn_Top,Jayce_Jungle,AurelionSol_Mid,Brand_ADC,Anivia_Support"
NA1_5372240705,"DrMundo_Top,Zed_Jungle,TwistedFate_Mid,Sivir_ADC,Shaco_Support","Nasus_Top,Kayn_Jungle,Seraphine_Mid,Jhin_ADC,Karma_Support"
NA1_5379101441,"Rumble_Top,Pantheon_Jungle,Cassiopeia_Mid,Jhin_ADC,Senna_Support","Ambessa_Top,Diana_Jungle,Zilean_Mid,Jinx_ADC,TahmKench_Support"
NA1_5381143146,"Taliyah_Top,Jayce_Jungle,Jax_Mid,Nunu_ADC,Mel_Support","Shyvana_Top,Alistar_Jungle,Illaoi_Mid,Kaisa_ADC,Graves_Support"
NA1_5379986955,"Zed_Top,Briar_Jungle,Swain_Mid,Senna_ADC,Zyra_Support","Gragas_Top,Urgot_Jungle,Ornn_Mid,KogMaw_ADC,Milio_Support"
NA1_5379144345,"Irelia_Top,MonkeyKing_Jungle,Mel_Mid,Lucian_ADC,Nami_Support","Nasus_Top,Lillia_Jungle,Ahri_Mid,Varus_ADC,Seraphine_Support"
NA1_5380018046,"Gnar_Top,Zyra_Jungle,Yasuo_Mid,Naafiri_ADC,Nautilus_Support","Sett_Top,Qiyana_Jungle,Malzahar_Mid,Ashe_ADC,Senna_Support"
NA1_5371758526,"Mordekaiser_Top,JarvanIV_Jungle,Lux_Mid,Yunara_ADC,Thresh_Support","Ornn_Top,Sylas_Jungle,Zoe_Mid,Smolder_ADC,Alistar_Support"
NA1_5372718350,"Garen_Top,Kindred_Jungle,Syndra_Mid,Lucian_ADC,Nami_Support","Sion_Top,LeeSin_Jungle,Akali_Mid,MissFortune_ADC,Seraphine_Support"
NA1_5374168439,"Ornn_Top,Viego_Jungle,Zoe_Mid,Velkoz_ADC,Nami_Support","Riven_Top,Kayn_Jungle,Sylas_Mid,Corki_ADC,Nautilus_Support"
NA1_5378916672,"Cassiopeia_Top,Rengar_Jungle,Veigar_Mid,Jinx_ADC,Bard_Support","Ryze_Top,Zac_Jungle,Irelia_Mid,Mel_ADC,Morgana_Support"
NA1_5381781218,"Darius_Top,Zyra_Jungle,Naafiri_Mid,Lux_ADC,Pyke_Support","Aatrox_Top,Kayn_Jungle,Xerath_Mid,Caitlyn_ADC,Milio_Support"
NA1_5382125005,"Yorick_Top,Ekko_Jungle,TwistedFate_Mid,Jinx_ADC,Rell_Support","Chogath_Top,Shyvana_Jungle,Jayce_Mid,Draven_ADC,Nautilus_Support"
NA1_5370459286,"KSante_Top,Ivern_Jungle,Kassadin_Mid,Ashe_ADC,Blitzcrank_Support","Singed_Top,Ambessa_Jungle,Orianna_Mid,Aphelios_ADC,Janna_Support"
NA1_5381255816,"Azir_Top,RekSai_Jungle,Gwen_Mid,MissFortune_ADC,Nami_Support","TahmKench_Top,Sylas_Jungle,Yone_Mid,Smolder_ADC,Sona_Support"
NA1_5373030553,"Akali_Top,Nautilus_Jungle,Kaisa_Mid,Ashe_ADC,Leona_Support","Yone_Top,Sylas_Jungle,Lux_Mid,Varus_ADC,Rell_Support"
NA1_5380641639,"Heimerdinger_Top,Zyra_Jungle,Talon_Mid,Kaisa_ADC,Nautilus_Support","Akshan_Top,RekSai_Jungle,Viktor_Mid,MissFortune_ADC,Pyke_Support"
NA1_5381032348,"Shen_Top,Ivern_Jungle,Qiyana_Mid,Jinx_ADC,Thresh_Support","Gragas_Top,Nocturne_Jungle,Zed_Mid,Mel_ADC,Leona_Support"
NA1_5373364193,"Kled_Top,Viego_Jungle,Galio_Mid,Mel_ADC,Janna_Support","Jayce_Top,JarvanIV_Jungle,Vladimir_Mid,Hwei_ADC,Senna_Support"
NA1_5373136012,"Nocturne_Top,FiddleSticks_Jungle,Talon_Mid,Samira_ADC,Zyra_Support","DrMundo_Top,Nautilus_Jungle,Hwei_Mid,Kaisa_ADC,Rell_Support"
NA1_5373647749,"Syndra_Top,Yone_Jungle,Nautilus_Mid,Xayah_ADC,Veigar_Support","Garen_Top,Kaisa_Jungle,Quinn_Mid,Vladimir_ADC,Rell_Support"
NA1_5381604632,"Varus_Top,Smolder_Jungle,Aatrox_Mid,Lulu_ADC,Shaco_Support","Zilean_Top,Ambessa_Jungle,Gangplank_Mid,Jinx_ADC,Hecarim_Support"
NA1_5376580277,"Aurora_Top,Talon_Jungle,Riven_Mid,Kaisa_ADC,Alistar_Support","Yasuo_Top,Diana_Jungle,Poppy_Mid,Smolder_ADC,Rell_Support"
NA1_5379237320,"Akali_Top,RekSai_Jungle,Syndra_Mid,Ezreal_ADC,Karma_Support","Nasus_Top,Sylas_Jungle,Orianna_Mid,Jhin_ADC,Rakan_Support"
NA1_5377155146,"Shen_Top,Volibear_Jungle,Aurora_Mid,Lucian_ADC,Nami_Support","Darius_Top,Maokai_Jungle,Irelia_Mid,Kaisa_ADC,Heimerdinger_Support"
NA1_5381907961,"Gnar_Top,Shaco_Jungle,Kassadin_Mid,Ashe_ADC,Braum_Support","Camille_Top,Sylas_Jungle,Mel_Mid,Aphelios_ADC,Nautilus_Support"
NA1_5381972877,"Shen_Top,LeeSin_Jungle,Kayle_Mid,Ezreal_ADC,Rell_Support","Pantheon_Top,Hecarim_Jungle,Kassadin_Mid,Draven_ADC,Janna_Support"
NA1_5371167951,"Renekton_Top,Khazix_Jungle,Ryze_Mid,Twitch_ADC,Pyke_Support","DrMundo_Top,Qiyana_Jungle,Yone_Mid,Brand_ADC,Milio_Support"
NA1_5377987327,"Riven_Top,Sylas_Jungle,Kassadin_Mid,Kaisa_ADC,Nautilus_Support","Heimerdinger_Top,Yone_Jungle,Lucian_Mid,Ezreal_ADC,Sona_Support"
NA1_5379746677,"Jax_Top,Evelynn_Jungle,Jayce_Mid,Vayne_ADC,Blitzcrank_Support","MasterYi_Top,Kayn_Jungle,Yone_Mid,Mel_ADC,Karma_Support"
NA1_5381047104,"Gnar_Top,Brand_Jungle,Ryze_Mid,Ashe_ADC,Maokai_Support","Renekton_Top,Hecarim_Jungle,Malzahar_Mid,Kaisa_ADC,Pyke_Support"
NA1_5381983220,"Garen_Top,Pantheon_Jungle,Orianna_Mid,Ashe_ADC,Nami_Support","Ekko_Top,Kayn_Jungle,Corki_Mid,Aphelios_ADC,Milio_Support"
NA1_5381734684,"Jhin_Top,JarvanIV_Jungle,Vex_Mid,Vayne_ADC,Milio_Support","Ambessa_Top,Nidalee_Jungle,Brand_Mid,Ashe_ADC,Seraphine_Support"
NA1_5378913680,"Singed_Top,Graves_Jungle,Ahri_Mid,Ashe_ADC,Leona_Support","Ambessa_Top,JarvanIV_Jungle,Syndra_Mid,Vayne_ADC,Lulu_Support"
NA1_5380692015,"Renekton_Top,Talon_Jungle,Xerath_Mid,Swain_ADC,Zilean_Support","Briar_Top,Shaco_Jungle,Galio_Mid,Twitch_ADC,Lulu_Support"
NA1_5378103059,"Darius_Top,Kindred_Jungle,Akali_Mid,Tristana_ADC,Nami_Support","Mordekaiser_Top,Graves_Jungle,AurelionSol_Mid,Lucian_ADC,Milio_Support"
NA1_5380213103,"Corki_Top,Renata_Jungle,Nasus_Mid,Kaisa_ADC,Vi_Support","Leblanc_Top,Malzahar_Jungle,Qiyana_Mid,DrMundo_ADC,Smolder_Support"
NA1_5377571788,"Illaoi_Top,Amumu_Jungle,Jayce_Mid,Varus_ADC,Karma_Support","Olaf_Top,Elise_Jungle,Sylas_Mid,Caitlyn_ADC,Seraphine_Support"
NA1_5381954599,"DrMundo_Top,LeeSin_Jungle,Sylas_Mid,Jinx_ADC,Milio_Support","Malphite_Top,Qiyana_Jungle,Morgana_Mid,Jhin_ADC,Mel_Support"
NA1_5376201287,"KSante_Top,Pantheon_Jungle,Leblanc_Mid,Kaisa_ADC,Sylas_Support","Urgot_Top,JarvanIV_Jungle,Brand_Mid,Twitch_ADC,Braum_Support"
NA1_5377801944,"Milio_Top,Twitch_Jungle,Garen_Mid,Jinx_ADC,Anivia_Support","Jhin_Top,Quinn_Jungle,Taric_Mid,Ezreal_ADC,MonkeyKing_Support"
NA1_5381162933,"Renekton_Top,MasterYi_Jungle,Lissandra_Mid,Ashe_ADC,Janna_Support","Olaf_Top,Khazix_Jungle,Ahri_Mid,Draven_ADC,Alistar_Support"
NA1_5380538538,"Jhin_Top,Garen_Jungle,LeeSin_Mid,Nami_ADC,Fiora_Support","Pyke_Top,Fizz_Jungle,Lucian_Mid,Rumble_ADC,Vayne_Support"
NA1_5381821943,"Urgot_Top,Diana_Jungle,Corki_Mid,Yasuo_ADC,Taric_Support","Garen_Top,Khazix_Jungle,Orianna_Mid,Smolder_ADC,Senna_Support"
NA1_5373871065,"Rumble_Top,Shaco_Jungle,Jayce_Mid,Smolder_ADC,Karma_Support","Nasus_Top,Sylas_Jungle,Leblanc_Mid,Vayne_ADC,Thresh_Support"
NA1_5370660034,"Yasuo_Top,XinZhao_Jungle,Yorick_Mid,Ashe_ADC,Leblanc_Support","Sona_Top,Warwick_Jungle,Veigar_Mid,Jhin_ADC,Mel_Support"
NA1_5380902775,"Fiora_Top,Sylas_Jungle,Syndra_Mid,Senna_ADC,Janna_Support","Jax_Top,Ekko_Jungle,Akshan_Mid,Ezreal_ADC,Bard_Support"
NA1_5381348965,"TahmKench_Top,Trundle_Jungle,Ekko_Mid,Corki_ADC,Thresh_Support","Sett_Top,RekSai_Jungle,Aurora_Mid,Kaisa_ADC,Nautilus_Support"
NA1_5370890706,"Shen_Top,Volibear_Jungle,Xerath_Mid,Caitlyn_ADC,Maokai_Support","Jax_Top,Viego_Jungle,Viktor_Mid,Jhin_ADC,Rell_Support"
NA1_5377091476,"Kayle_Top,FiddleSticks_Jungle,Nasus_Mid,Smolder_ADC,Syndra_Support","Teemo_Top,Renekton_Jungle,Lillia_Mid,Darius_ADC,Amumu_Support"
NA1_5374784734,"Ambessa_Top,Viego_Jungle,KogMaw_Mid,Seraphine_ADC,Pyke_Support","Ornn_Top,Graves_Jungle,Syndra_Mid,Jinx_ADC,Thresh_Support"
NA1_5374470425,"Ornn_Top,Zed_Jungle,Akali_Mid,Sivir_ADC,Milio_Support","Pantheon_Top,RekSai_Jungle,Lux_Mid,Vayne_ADC,Lulu_Support"
NA1_5370408192,"Nasus_Top,Shaco_Jungle,Syndra_Mid,Jhin_ADC,Zyra_Support","Akali_Top,Vi_Jungle,Gragas_Mid,Ashe_ADC,Senna_Support"
NA1_5379115774,"Malphite_Top,Zed_Jungle,Malzahar_Mid,Ashe_ADC,Orianna_Support","Irelia_Top,Rengar_Jungle,Ryze_Mid,Tristana_ADC,Maokai_Support"
NA1_5379462692,"Shen_Top,Kindred_Jungle,Ryze_Mid,Ashe_ADC,Karma_Support","Chogath_Top,LeeSin_Jungle,Velkoz_Mid,Kaisa_ADC,Lulu_Support"
NA1_5380192412,"Hwei_Top,LeeSin_Jungle,Corki_Mid,DrMundo_ADC,Ambessa_Support","Thresh_Top,Swain_Jungle,Brand_Mid,Hecarim_ADC,Viego_Support"
NA1_5382166993,"Nasus_Top,Rammus_Jungle,Nidalee_Mid,Yunara_ADC,Thresh_Support","DrMundo_Top,MasterYi_Jungle,Yasuo_Mid,Ashe_ADC,Renata_Support"
NA1_5381543450,"Jax_Top,Khazix_Jungle,Malzahar_Mid,Kaisa_ADC,Pyke_Support","Yorick_Top,FiddleSticks_Jungle,Zyra_Mid,Smolder_ADC,Thresh_Support"
NA1_5375342810,"Twitch_Top,MasterYi_Jungle,Cassiopeia_Mid,Jhin_ADC,Karma_Support","Sion_Top,Ambessa_Jungle,Leblanc_Mid,Karthus_ADC,Janna_Support"
NA1_5381053294,"Ambessa_Top,Lillia_Jungle,Azir_Mid,Corki_ADC,Sona_Support","Darius_Top,Rammus_Jungle,Galio_Mid,Kalista_ADC,Bard_Support"
NA1_5381323463,"Ambessa_Top,Diana_Jungle,Akali_Mid,Twitch_ADC,Milio_Support","Sion_Top,Belveth_Jungle,Vladimir_Mid,Lucian_ADC,Alistar_Support"
NA1_5381494500,"Sett_Top,Yorick_Jungle,Kayle_Mid,Neeko_ADC,Jayce_Support","Urgot_Top,Kennen_Jungle,Brand_Mid,Karma_ADC,Kindred_Support"
NA1_5371889865,"Morgana_Top,RekSai_Jungle,Veigar_Mid,Xayah_ADC,Thresh_Support","Urgot_Top,Graves_Jungle,Akshan_Mid,AurelionSol_ADC,Alistar_Support"
NA1_5381531618,"Quinn_Top,LeeSin_Jungle,Aurora_Mid,Darius_ADC,Ivern_Support","Mordekaiser_Top,Khazix_Jungle,Veigar_Mid,Sivir_ADC,Lulu_Support"
NA1_5381475221,"FiddleSticks_Top,Bard_Jungle,Tryndamere_Mid,Leblanc_ADC,Ekko_Support","Smolder_Top,Mel_Jungle,Akali_Mid,Ahri_ADC,Rakan_Support"
NA1_5371976936,"Ornn_Top,Graves_Jungle,Ahri_Mid,Jhin_ADC,Zilean_Support","Ambessa_Top,RekSai_Jungle,AurelionSol_Mid,Corki_ADC,Sylas_Support"
NA1_5379935090,"Shen_Top,Zac_Jungle,Annie_Mid,Kaisa_ADC,Sona_Support","Gnar_Top,Hecarim_Jungle,TwistedFate_Mid,Twitch_ADC,Janna_Support"
NA1_5381273545,"Ambessa_Top,FiddleSticks_Jungle,Orianna_Mid,Ashe_ADC,Soraka_Support","Irelia_Top,Naafiri_Jungle,Taliyah_Mid,Jinx_ADC,Mel_Support"
NA1_5381993773,"Alistar_Top,KogMaw_Jungle,FiddleSticks_Mid,Samira_ADC,Renata_Support","MissFortune_Top,Anivia_Jungle,TwistedFate_Mid,Gragas_ADC,Zed_Support"
NA1_5382179028,"Vayne_Top,Morgana_Jungle,Akali_Mid,Irelia_ADC,Shen_Support","Chogath_Top,Kindred_Jungle,Swain_Mid,Zilean_ADC,Bard_Support"
NA1_5378598678,"Gragas_Top,Talon_Jungle,Kassadin_Mid,Yunara_ADC,Rell_Support","Yasuo_Top,JarvanIV_Jungle,Vladimir_Mid,Kaisa_ADC,Nami_Support"
NA1_5381476602,"Fiora_Top,Khazix_Jungle,Syndra_Mid,Jinx_ADC,Pyke_Support","Garen_Top,Karthus_Jungle,Akali_Mid,Caitlyn_ADC,Soraka_Support"
NA1_5381331152,"Shen_Top,Kayn_Jungle,Fizz_Mid,Lucian_ADC,Thresh_Support","Sett_Top,Ekko_Jungle,Yasuo_Mid,Zeri_ADC,Braum_Support"
NA1_5373774014,"Poppy_Top,Sylas_Jungle,Morgana_Mid,MissFortune_ADC,Leona_Support","Yone_Top,LeeSin_Jungle,Taliyah_Mid,Jhin_ADC,Alistar_Support"
NA1_5372233049,"RekSai_Top,Zed_Jungle,Ahri_Mid,Smolder_ADC,Soraka_Support","KSante_Top,Ekko_Jungle,Yone_Mid,Aphelios_ADC,Thresh_Support"
NA1_5372462838,"Jax_Top,Shyvana_Jungle,Akali_Mid,Vayne_ADC,Lulu_Support","KSante_Top,Evelynn_Jungle,Quinn_Mid,Tristana_ADC,Yuumi_Support"
NA1_5374251539,"Singed_Top,Belveth_Jungle,Syndra_Mid,Jhin_ADC,Karma_Support","Tryndamere_Top,MonkeyKing_Jungle,Cassiopeia_Mid,Corki_ADC,Milio_Support"
NA1_5377876416,"Ornn_Top,Skarner_Jungle,Aurora_Mid,Xayah_ADC,Alistar_Support","Pantheon_Top,LeeSin_Jungle,Vex_Mid,Corki_ADC,Bard_Support"
NA1_5373792688,"Sett_Top,Kayn_Jungle,Tristana_Mid,Kaisa_ADC,Janna_Support","Teemo_Top,Volibear_Jungle,Fizz_Mid,Ezreal_ADC,Karma_Support"
NA1_5378019086,"Kennen_Top,Talon_Jungle,Syndra_Mid,Corki_ADC,Karma_Support","Chogath_Top,Karthus_Jungle,Jayce_Mid,Caitlyn_ADC,Milio_Support"
NA1_5381324207,"Kayle_Top,Viego_Jungle,Fizz_Mid,Jhin_ADC,Nami_Support","Gragas_Top,MonkeyKing_Jungle,Syndra_Mid,Kalista_ADC,Milio_Support"
NA1_5379360345,"Pantheon_Top,MasterYi_Jungle,Nasus_Mid,Twitch_ADC,Maokai_Support","Aatrox_Top,MonkeyKing_Jungle,Orianna_Mid,Smolder_ADC,Rumble_Support"
NA1_5377484779,"DrMundo_Top,Elise_Jungle,Syndra_Mid,Varus_ADC,Pyke_Support","Jayce_Top,Diana_Jungle,Galio_Mid,Corki_ADC,Maokai_Support"
NA1_5381384645,"Mordekaiser_Top,Shyvana_Jungle,Vladimir_Mid,Lucian_ADC,Sona_Support","Tryndamere_Top,FiddleSticks_Jungle,Fizz_Mid,Xayah_ADC,Poppy_Support"
NA1_5381041262,"Trundle_Top,Nocturne_Jungle,Ryze_Mid,Jinx_ADC,Seraphine_Support","DrMundo_Top,Belveth_Jungle,Viktor_Mid,Kaisa_ADC,TahmKench_Support"
NA1_5380041315,"Aphelios_Top,Rammus_Jungle,Karthus_Mid,Singed_ADC,Smolder_Support","Graves_Top,Briar_Jungle,Caitlyn_Mid,Alistar_ADC,Viego_Support"
NA1_5379184537,"Yone_Top,Shaco_Jungle,Kassadin_Mid,Twitch_ADC,Milio_Support","Darius_Top,Quinn_Jungle,Velkoz_Mid,Vayne_ADC,Lulu_Support"
NA1_5381650381,"Gangplank_Top,Kindred_Jungle,Lissandra_Mid,Kaisa_ADC,Nautilus_Support","Janna_Top,Sion_Jungle,Yasuo_Mid,Chogath_ADC,JarvanIV_Support"
NA1_5373536292,"Jayce_Top,Belveth_Jungle,Ahri_Mid,Draven_ADC,Thresh_Support","Garen_Top,Lillia_Jungle,Fizz_Mid,Ashe_ADC,Janna_Support"
NA1_5377623409,"Quinn_Top,Viego_Jungle,Syndra_Mid,Mel_ADC,Yuumi_Support","Tryndamere_Top,Nocturne_Jungle,Orianna_Mid,Jhin_ADC,Lux_Support"
NA1_5373978196,"Darius_Top,Vi_Jungle,Syndra_Mid,Vayne_ADC,Soraka_Support","Mordekaiser_Top,Graves_Jungle,Katarina_Mid,Tristana_ADC,Elise_Support"
NA1_5369790393,"Kindred_Top,Kayn_Jungle,Vladimir_Mid,Kaisa_ADC,Sona_Support","Irelia_Top,Taliyah_Jungle,Akali_Mid,Rengar_ADC,Ivern_Support"
NA1_5376533807,"Irelia_Top,Trundle_Jungle,Twitch_Mid,Sivir_ADC,Bard_Support","Jayce_Top,Diana_Jungle,Pantheon_Mid,Ziggs_ADC,Rakan_Support"
NA1_5377932741,"Udyr_Top,Khazix_Jungle,Syndra_Mid,Vayne_ADC,Poppy_Support","Camille_Top,Volibear_Jungle,Kassadin_Mid,Lucian_ADC,Milio_Support"
NA1_5381914342,"Zoe_Top,Garen_Jungle,Zac_Mid,Taliyah_ADC,XinZhao_Support","Rumble_Top,Annie_Jungle,Senna_Mid,Qiyana_ADC,Teemo_Support"
NA1_5372786743,"TahmKench_Top,Graves_Jungle,TwistedFate_Mid,MissFortune_ADC,Nautilus_Support","Jayce_Top,Teemo_Jungle,Sylas_Mid,Twitch_ADC,Neeko_Support"
NA1_5381773620,"Warwick_Top,MonkeyKing_Jungle,Taliyah_Mid,Jhin_ADC,Janna_Support","Irelia_Top,Shaco_Jungle,TwistedFate_Mid,Senna_ADC,Blitzcrank_Support"
NA1_5381583148,"Qiyana_Top,Kayle_Jungle,Maokai_Mid,Ekko_ADC,Graves_Support","Twitch_Top,Nami_Jungle,Ryze_Mid,Lux_ADC,Lillia_Support"
NA1_5380828974,"Corki_Top,Thresh_Jungle,Draven_Mid,TwistedFate_ADC,Qiyana_Support","KogMaw_Top,Sivir_Jungle,Riven_Mid,Talon_ADC,Yuumi_Support"
NA1_5381689281,"KSante_Top,Khazix_Jungle,Vladimir_Mid,Ezreal_ADC,Karma_Support","Shen_Top,Kayn_Jungle,Qiyana_Mid,Mel_ADC,Blitzcrank_Support"
NA1_5377945388,"Garen_Top,Zed_Jungle,Vex_Mid,Aphelios_ADC,Milio_Support","Volibear_Top,Rengar_Jungle,Sylas_Mid,Smolder_ADC,Seraphine_Support"
NA1_5369460433,"Warwick_Top,Rengar_Jungle,Taliyah_Mid,Zeri_ADC,Rell_Support","Ornn_Top,Morgana_Jungle,Quinn_Mid,Kaisa_ADC,Zyra_Support"
NA1_5381418888,"Neeko_Top,Samira_Jungle,Kassadin_Mid,Yasuo_ADC,Teemo_Support","Sett_Top,Brand_Jungle,Nocturne_Mid,Twitch_ADC,Jhin_Support"
NA1_5379238912,"Shen_Top,Rengar_Jungle,Aurora_Mid,Nilah_ADC,Lulu_Support","Nasus_Top,Viego_Jungle,Ahri_Mid,Lucian_ADC,Urgot_Support"
NA1_5377492004,"Vladimir_Top,Karthus_Jungle,Yone_Mid,Tristana_ADC,Yuumi_Support","Swain_Top,JarvanIV_Jungle,Ahri_Mid,Twitch_ADC,Zac_Support"
NA1_5381293127,"Poppy_Top,LeeSin_Jungle,Xerath_Mid,Tristana_ADC,Elise_Support","Shen_Top,Gwen_Jungle,Ekko_Mid,Corki_ADC,Braum_Support"
NA1_5370774738,"Nasus_Top,Vi_Jungle,Ahri_Mid,Corki_ADC,Bard_Support","Aatrox_Top,Volibear_Jungle,Lissandra_Mid,Tristana_ADC,Lulu_Support"
NA1_5370509444,"Renekton_Top,Khazix_Jungle,Ahri_Mid,Tristana_ADC,Nidalee_Support","RekSai_Top,JarvanIV_Jungle,Malzahar_Mid,Karthus_ADC,Maokai_Support"
NA1_5380484171,"Kayle_Top,Viego_Jungle,Sylas_Mid,Draven_ADC,Amumu_Support","Illaoi_Top,Diana_Jungle,Hwei_Mid,Ashe_ADC,Pantheon_Support"
NA1_5378856126,"Pantheon_Top,Lillia_Jungle,Lux_Mid,Ezreal_ADC,Pyke_Support","Teemo_Top,Belveth_Jungle,Yone_Mid,Corki_ADC,Rakan_Support"
NA1_5381546302,"Nasus_Top,LeeSin_Jungle,Corki_Mid,Smolder_ADC,Zyra_Support","Heimerdinger_Top,Sylas_Jungle,Galio_Mid,Tristana_ADC,Pyke_Support"
NA1_5378014895,"Jax_Top,Rammus_Jungle,Brand_Mid,Sivir_ADC,Amumu_Support","Vladimir_Top,Khazix_Jungle,Twitch_Mid,Jhin_ADC,Shen_Support"
NA1_5377408476,"Mordekaiser_Top,Nunu_Jungle,Yone_Mid,Kaisa_ADC,Elise_Support","DrMundo_Top,Trundle_Jungle,Twitch_Mid,Caitlyn_ADC,Karma_Support"
NA1_5379882169,"Jayce_Top,Evelynn_Jungle,Qiyana_Mid,Ashe_ADC,Karma_Support","Briar_Top,MasterYi_Jungle,Lux_Mid,Xayah_ADC,Thresh_Support"
NA1_5377894847,"Riven_Top,Viego_Jungle,Cassiopeia_Mid,Jhin_ADC,Nidalee_Support","Pantheon_Top,Vi_Jungle,Aurora_Mid,Corki_ADC,Bard_Support"
NA1_5369552203,"Aatrox_Top,JarvanIV_Jungle,Ekko_Mid,Senna_ADC,Janna_Support","KSante_Top,Kindred_Jungle,Diana_Mid,Twitch_ADC,Pyke_Support"
NA1_5379951469,"Pantheon_Top,Volibear_Jungle,Naafiri_Mid,Swain_ADC,Zyra_Support","Yone_Top,Udyr_Jungle,Viktor_Mid,Draven_ADC,Rell_Support"
NA1_5381458714,"Brand_Top,Yuumi_Jungle,Malphite_Mid,Jhin_ADC,Nidalee_Support","Veigar_Top,Renekton_Jungle,Morgana_Mid,Ashe_ADC,Katarina_Support"
NA1_5380387272,"Khazix_Top,Corki_Jungle,Illaoi_Mid,Teemo_ADC,Gwen_Support","Draven_Top,Aphelios_Jungle,Ryze_Mid,Bard_ADC,Morgana_Support"
NA1_5381408787,"Kindred_Top,Swain_Jungle,Kayle_Mid,Zilean_ADC,Blitzcrank_Support","Lissandra_Top,Gnar_Jungle,Qiyana_Mid,Lux_ADC,Sion_Support"
NA1_5380959074,"Irelia_Top,XinZhao_Jungle,Morgana_Mid,Kaisa_ADC,Leona_Support","Mordekaiser_Top,Khazix_Jungle,Yasuo_Mid,Vayne_ADC,Milio_Support"
NA1_5381567269,"Sett_Top,Rammus_Jungle,Akali_Mid,Caitlyn_ADC,Nami_Support","Sion_Top,Trundle_Jungle,Aurora_Mid,Ezreal_ADC,Karma_Support"
NA1_5381958870,"TahmKench_Top,Diana_Jungle,Leblanc_Mid,Ezreal_ADC,Leona_Support","Sett_Top,Talon_Jungle,Syndra_Mid,Smolder_ADC,Sona_Support"
NA1_5373131893,"Aurora_Top,Belveth_Jungle,Orianna_Mid,Kaisa_ADC,Maokai_Support","Naafiri_Top,Nocturne_Jungle,Rumble_Mid,Swain_ADC,Leona_Support"
NA1_5378101211,"Kennen_Top,MasterYi_Jungle,Ryze_Mid,Kaisa_ADC,Thresh_Support","DrMundo_Top,Rengar_Jungle,TwistedFate_Mid,Aphelios_ADC,Nami_Support"
NA1_5371134147,"Teemo_Top,Caitlyn_Jungle,Orianna_Mid,LeeSin_ADC,Thresh_Support","Taliyah_Top,Kaisa_Jungle,Khazix_Mid,Lux_ADC,Morgana_Support"
NA1_5374149525,"Urgot_Top,LeeSin_Jungle,Sylas_Mid,Jinx_ADC,Nami_Support","Pantheon_Top,Gwen_Jungle,Ekko_Mid,Caitlyn_ADC,Bard_Support"
